Date.Time,Year,Month,Day,Time,Temperature.in.Celsius,Dew.Point.Temperature.in.Celsius,Relative Humidity.in.Percent,Humidex.in.Celsius,Hour
2016/12/28 1:00,2016,12,28,1:00,3,2.3,95,NA,1
2016/12/28 2:00,2016,12,28,2:00,3,2.3,95,NA,2
2016/12/28 3:00,2016,12,28,3:00,3.2,2.5,95,NA,3
2016/12/28 4:00,2016,12,28,4:00,3,2.3,95,NA,4
2016/12/28 5:00,2016,12,28,5:00,3.4,2.5,94,NA,5
2016/12/28 6:00,2016,12,28,6:00,4,3.1,94,NA,6
2016/12/28 7:00,2016,12,28,7:00,4.3,2.7,89,NA,7
2016/12/28 8:00,2016,12,28,8:00,3.4,2.2,92,NA,8
2016/12/28 9:00,2016,12,28,9:00,3.8,2.9,93,NA,9
2016/12/28 10:00,2016,12,28,10:00,4.2,3.3,94,NA,10
2016/12/28 11:00,2016,12,28,11:00,4.9,4,95,NA,11
2016/12/28 12:00,2016,12,28,12:00,5.1,3.9,92,NA,12
2016/12/28 13:00,2016,12,28,13:00,4.8,3.9,94,NA,13
2016/12/28 14:00,2016,12,28,14:00,4.2,3.1,93,NA,14
2016/12/28 15:00,2016,12,28,15:00,4.1,3,93,NA,15
2016/12/28 16:00,2016,12,28,16:00,4,3,94,NA,16
2016/12/28 17:00,2016,12,28,17:00,4,3.3,95,NA,17
2016/12/28 18:00,2016,12,28,18:00,4.1,3.4,95,NA,18
2016/12/28 19:00,2016,12,28,19:00,4.4,3.7,96,NA,19
2016/12/28 20:00,2016,12,28,20:00,4.2,3.6,96,NA,20
2016/12/28 21:00,2016,12,28,21:00,4.7,3.9,95,NA,21
2016/12/28 22:00,2016,12,28,22:00,4.7,3.5,92,NA,22
2016/12/28 23:00,2016,12,28,23:00,4.7,3.3,91,NA,23
2016/12/29 0:00,2016,12,29,0:00,4.6,3.1,90,NA,0
2016/12/29 1:00,2016,12,29,1:00,4.8,3,88,NA,1
2016/12/29 2:00,2016,12,29,2:00,5,2.5,83,NA,2
2016/12/29 3:00,2016,12,29,3:00,5.1,3.1,87,NA,3
2016/12/29 4:00,2016,12,29,4:00,4.2,2.9,91,NA,4
2016/12/29 5:00,2016,12,29,5:00,3.9,3,94,NA,5
2016/12/29 6:00,2016,12,29,6:00,4.2,3.2,93,NA,6
2016/12/29 7:00,2016,12,29,7:00,4.3,3.4,94,NA,7
2016/12/29 8:00,2016,12,29,8:00,4.5,3.5,93,NA,8
2016/12/29 9:00,2016,12,29,9:00,4.8,3.9,94,NA,9
2016/12/29 10:00,2016,12,29,10:00,4.3,3.5,94,NA,10
2016/12/29 11:00,2016,12,29,11:00,4,3.1,94,NA,11
2016/12/29 12:00,2016,12,29,12:00,4.3,3.4,94,NA,12
2016/12/29 13:00,2016,12,29,13:00,4.3,3.4,94,NA,13
2016/12/29 14:00,2016,12,29,14:00,3.9,2.8,92,NA,14
2016/12/29 15:00,2016,12,29,15:00,4.2,3.2,94,NA,15
2016/12/29 16:00,2016,12,29,16:00,4.2,3.3,94,NA,16
2016/12/29 17:00,2016,12,29,17:00,4.1,3.2,94,NA,17
2016/12/29 18:00,2016,12,29,18:00,4.1,3.1,94,NA,18
2016/12/29 19:00,2016,12,29,19:00,4,3.2,94,NA,19
2016/12/29 20:00,2016,12,29,20:00,3.5,2.6,94,NA,20
2016/12/29 21:00,2016,12,29,21:00,3.5,2.7,95,NA,21
2016/12/29 22:00,2016,12,29,22:00,2.8,2,95,NA,22
2016/12/29 23:00,2016,12,29,23:00,2.6,1.9,95,NA,23
2016/12/30 0:00,2016,12,30,0:00,3,2.5,96,NA,0
2016/12/30 1:00,2016,12,30,1:00,2.8,2.3,96,NA,1
2016/12/30 2:00,2016,12,30,2:00,3,2.4,96,NA,2
2016/12/30 3:00,2016,12,30,3:00,3.5,3,97,NA,3
2016/12/30 4:00,2016,12,30,4:00,3.5,2.9,96,NA,4
2016/12/30 5:00,2016,12,30,5:00,3.2,2.2,94,NA,5
2016/12/30 6:00,2016,12,30,6:00,3.1,2.1,93,NA,6
2016/12/30 7:00,2016,12,30,7:00,1.7,1,96,NA,7
2016/12/30 8:00,2016,12,30,8:00,2.6,2.1,97,NA,8
2016/12/30 9:00,2016,12,30,9:00,2.9,2.4,96,NA,9
2016/12/30 10:00,2016,12,30,10:00,2.7,2,96,NA,10
2016/12/30 11:00,2016,12,30,11:00,3.4,1.9,90,NA,11
2016/12/30 12:00,2016,12,30,12:00,4.1,2.7,90,NA,12
2016/12/30 13:00,2016,12,30,13:00,4.3,2.3,87,NA,13
2016/12/30 14:00,2016,12,30,14:00,4.3,2.4,87,NA,14
2016/12/30 15:00,2016,12,30,15:00,4.6,2,83,NA,15
2016/12/30 16:00,2016,12,30,16:00,4.4,2.1,85,NA,16
2016/12/30 17:00,2016,12,30,17:00,3.1,1.8,91,NA,17
2016/12/30 18:00,2016,12,30,18:00,2.7,1.1,90,NA,18
2016/12/30 19:00,2016,12,30,19:00,1.8,0.9,93,NA,19
2016/12/30 20:00,2016,12,30,20:00,3,2,93,NA,20
2016/12/30 21:00,2016,12,30,21:00,3.4,2,90,NA,21
2016/12/30 22:00,2016,12,30,22:00,3.3,2.4,94,NA,22
2016/12/30 23:00,2016,12,30,23:00,3.3,2.3,93,NA,23
2016/12/31 0:00,2016,12,31,0:00,3.2,2.1,93,NA,0
2016/12/31 1:00,2016,12,31,1:00,3.3,2.3,93,NA,1
2016/12/31 2:00,2016,12,31,2:00,2.9,1.9,94,NA,2
2016/12/31 3:00,2016,12,31,3:00,2.1,1.2,94,NA,3
2016/12/31 4:00,2016,12,31,4:00,1.3,0.8,97,NA,4
2016/12/31 5:00,2016,12,31,5:00,1.6,1.2,97,NA,5
2016/12/31 6:00,2016,12,31,6:00,1.8,1.4,97,NA,6
2016/12/31 7:00,2016,12,31,7:00,2.1,1.7,97,NA,7
2016/12/31 8:00,2016,12,31,8:00,2.2,1.6,96,NA,8
2016/12/31 9:00,2016,12,31,9:00,2.7,2,95,NA,9
2016/12/31 10:00,2016,12,31,10:00,2.8,1.9,94,NA,10
2016/12/31 11:00,2016,12,31,11:00,3.2,2.3,94,NA,11
2016/12/31 12:00,2016,12,31,12:00,2.3,1.5,95,NA,12
2016/12/31 13:00,2016,12,31,13:00,1.9,1.3,96,NA,13
2016/12/31 14:00,2016,12,31,14:00,1.9,1.5,97,NA,14
2016/12/31 15:00,2016,12,31,15:00,1.9,1.6,97,NA,15
2016/12/31 16:00,2016,12,31,16:00,1.9,1.6,97,NA,16
2016/12/31 17:00,2016,12,31,17:00,1.7,1.4,98,NA,17
2016/12/31 18:00,2016,12,31,18:00,1.3,1,98,NA,18
2016/12/31 19:00,2016,12,31,19:00,1.5,1.2,98,NA,19
2016/12/31 20:00,2016,12,31,20:00,1.9,1.5,97,NA,20
2016/12/31 21:00,2016,12,31,21:00,1.9,1.2,95,NA,21
2016/12/31 22:00,2016,12,31,22:00,1.5,0.9,96,NA,22
2016/12/31 23:00,2016,12,31,23:00,2.2,1.6,96,NA,23
2017/1/1 0:00,2017,1,1,0:00,2.5,1.8,96,NA,0
2017/1/1 1:00,2017,1,1,1:00,2.2,1.5,95,NA,1
2017/1/1 2:00,2017,1,1,2:00,1.8,0.8,93,NA,2
2017/1/1 3:00,2017,1,1,3:00,1.3,0.8,96,NA,3
2017/1/1 4:00,2017,1,1,4:00,1.7,1.1,96,NA,4
2017/1/1 5:00,2017,1,1,5:00,1.2,0.8,97,NA,5
2017/1/1 6:00,2017,1,1,6:00,1.2,0.8,97,NA,6
2017/1/1 7:00,2017,1,1,7:00,1.5,0.6,93,NA,7
2017/1/1 8:00,2017,1,1,8:00,1.4,-3.4,71,NA,8
2017/1/1 9:00,2017,1,1,9:00,1.8,-5.1,60,NA,9
2017/1/1 10:00,2017,1,1,10:00,3,-4.7,57,NA,10
2017/1/1 11:00,2017,1,1,11:00,3.1,-6.9,48,NA,11
2017/1/1 12:00,2017,1,1,12:00,2.4,-6.9,50,NA,12
2017/1/1 13:00,2017,1,1,13:00,2.2,-8,47,NA,13
2017/1/1 14:00,2017,1,1,14:00,2.5,-9.6,40,NA,14
2017/1/1 15:00,2017,1,1,15:00,2.7,-6,52,NA,15
2017/1/1 16:00,2017,1,1,16:00,2.7,-6.3,52,NA,16
2017/1/1 17:00,2017,1,1,17:00,2,-10.1,40,NA,17
2017/1/1 18:00,2017,1,1,18:00,1.9,-6.9,52,NA,18
2017/1/1 19:00,2017,1,1,19:00,1.5,-11.4,38,NA,19
2017/1/1 20:00,2017,1,1,20:00,1.5,-6.9,53,NA,20
2017/1/1 21:00,2017,1,1,21:00,0.5,-11.6,40,NA,21
2017/1/1 22:00,2017,1,1,22:00,0.2,-11.6,41,NA,22
2017/1/1 23:00,2017,1,1,23:00,-1.6,-7.3,65,NA,23
2017/1/2 0:00,2017,1,2,0:00,-1.2,-8.3,59,NA,0
2017/1/2 1:00,2017,1,2,1:00,-1.8,-8.4,61,NA,1
2017/1/2 2:00,2017,1,2,2:00,-1.6,-8.7,59,NA,2
2017/1/2 3:00,2017,1,2,3:00,-2.6,-7.8,67,NA,3
2017/1/2 4:00,2017,1,2,4:00,-2.7,-8.3,65,NA,4
2017/1/2 5:00,2017,1,2,5:00,-2.5,-11.1,52,NA,5
2017/1/2 6:00,2017,1,2,6:00,-1.8,-10.2,53,NA,6
2017/1/2 7:00,2017,1,2,7:00,-0.6,-10.6,47,NA,7
2017/1/2 8:00,2017,1,2,8:00,-0.6,-12.3,41,NA,8
2017/1/2 9:00,2017,1,2,9:00,0.2,-12.1,39,NA,9
2017/1/2 10:00,2017,1,2,10:00,1.3,-13.3,33,NA,10
2017/1/2 11:00,2017,1,2,11:00,1.4,-13.9,31,NA,11
2017/1/2 12:00,2017,1,2,12:00,2.7,-9.1,41,NA,12
2017/1/2 13:00,2017,1,2,13:00,3.5,-8,43,NA,13
2017/1/2 14:00,2017,1,2,14:00,2.6,-10.3,38,NA,14
2017/1/2 15:00,2017,1,2,15:00,2.2,-11.4,36,NA,15
2017/1/2 16:00,2017,1,2,16:00,1.9,-11.9,35,NA,16
2017/1/2 17:00,2017,1,2,17:00,0.7,-11.3,40,NA,17
2017/1/2 18:00,2017,1,2,18:00,-0.4,-11.7,42,NA,18
2017/1/2 19:00,2017,1,2,19:00,0.1,-7.2,58,NA,19
2017/1/2 20:00,2017,1,2,20:00,-1,-9.5,53,NA,20
2017/1/2 21:00,2017,1,2,21:00,-1.3,-8.1,60,NA,21
2017/1/2 22:00,2017,1,2,22:00,-1.9,-8.7,60,NA,22
2017/1/2 23:00,2017,1,2,23:00,-2.2,-8.9,60,NA,23
2017/1/3 0:00,2017,1,3,0:00,-2.4,-8.7,62,NA,0
2017/1/3 1:00,2017,1,3,1:00,-2.3,-8.8,61,NA,1
2017/1/3 2:00,2017,1,3,2:00,-2.3,-9.2,59,NA,2
2017/1/3 3:00,2017,1,3,3:00,-2.3,-11.2,51,NA,3
2017/1/3 4:00,2017,1,3,4:00,-2.6,-9.1,61,NA,4
2017/1/3 5:00,2017,1,3,5:00,-2.5,-10.3,55,NA,5
2017/1/3 6:00,2017,1,3,6:00,-2.9,-10.5,56,NA,6
2017/1/3 7:00,2017,1,3,7:00,-3.3,-10.5,57,NA,7
2017/1/3 8:00,2017,1,3,8:00,-3.1,-10.1,58,NA,8
2017/1/3 9:00,2017,1,3,9:00,-1.2,-8.8,56,NA,9
2017/1/3 10:00,2017,1,3,10:00,-0.9,-9.6,51,NA,10
2017/1/3 11:00,2017,1,3,11:00,0.7,-9.7,46,NA,11
2017/1/3 12:00,2017,1,3,12:00,0.9,-11.4,39,NA,12
2017/1/3 13:00,2017,1,3,13:00,0.6,-13.8,33,NA,13
2017/1/3 14:00,2017,1,3,14:00,0.4,-11.7,40,NA,14
2017/1/3 15:00,2017,1,3,15:00,0.3,-14.4,32,NA,15
2017/1/3 16:00,2017,1,3,16:00,-0.5,-12.2,41,NA,16
2017/1/3 17:00,2017,1,3,17:00,-1.8,-7.6,65,NA,17
2017/1/3 18:00,2017,1,3,18:00,-2.2,-7.2,69,NA,18
2017/1/3 19:00,2017,1,3,19:00,-2.3,-8.7,61,NA,19
2017/1/3 20:00,2017,1,3,20:00,-1.9,-9.2,57,NA,20
2017/1/3 21:00,2017,1,3,21:00,-1.3,-9.3,54,NA,21
2017/1/3 22:00,2017,1,3,22:00,-0.7,-7.5,60,NA,22
2017/1/3 23:00,2017,1,3,23:00,-1.7,-7.6,64,NA,23
2017/1/4 0:00,2017,1,4,0:00,-1.8,-8,62,NA,0
2017/1/4 1:00,2017,1,4,1:00,-2.6,-8.6,63,NA,1
2017/1/4 2:00,2017,1,4,2:00,-2.5,-7.7,68,NA,2
2017/1/4 3:00,2017,1,4,3:00,-3.6,-7.4,75,NA,3
2017/1/4 4:00,2017,1,4,4:00,-4.5,-8.3,75,NA,4
2017/1/4 5:00,2017,1,4,5:00,-4.5,-7.8,78,NA,5
2017/1/4 6:00,2017,1,4,6:00,-5,-7.2,85,NA,6
2017/1/4 7:00,2017,1,4,7:00,-4.4,-6.3,87,NA,7
2017/1/4 8:00,2017,1,4,8:00,-4.8,-7,84,NA,8
2017/1/4 9:00,2017,1,4,9:00,-0.6,-4.7,74,NA,9
2017/1/4 10:00,2017,1,4,10:00,0.1,-5.8,65,NA,10
2017/1/4 11:00,2017,1,4,11:00,2.8,-3.2,65,NA,11
2017/1/4 12:00,2017,1,4,12:00,3.1,-4.6,57,NA,12
2017/1/4 13:00,2017,1,4,13:00,2.9,-4.8,57,NA,13
2017/1/4 14:00,2017,1,4,14:00,2.8,-3.6,63,NA,14
2017/1/4 15:00,2017,1,4,15:00,2.8,-3.7,62,NA,15
2017/1/4 16:00,2017,1,4,16:00,2.5,-3,67,NA,16
2017/1/4 17:00,2017,1,4,17:00,0.3,-3.7,74,NA,17
2017/1/4 18:00,2017,1,4,18:00,-0.7,-3.6,81,NA,18
2017/1/4 19:00,2017,1,4,19:00,0.8,-2.3,80,NA,19
2017/1/4 20:00,2017,1,4,20:00,0.9,-1.8,82,NA,20
2017/1/4 21:00,2017,1,4,21:00,0.6,-2,83,NA,21
2017/1/4 22:00,2017,1,4,22:00,0.1,-2.3,84,NA,22
2017/1/4 23:00,2017,1,4,23:00,-0.7,-3.4,82,NA,23
2017/1/5 0:00,2017,1,5,0:00,-1.4,-3.8,84,NA,0
2017/1/5 1:00,2017,1,5,1:00,-0.8,-3,85,NA,1
2017/1/5 2:00,2017,1,5,2:00,-1,-3,86,NA,2
2017/1/5 3:00,2017,1,5,3:00,-1.6,-3.4,87,NA,3
2017/1/5 4:00,2017,1,5,4:00,-1.7,-3.5,88,NA,4
2017/1/5 5:00,2017,1,5,5:00,-1.8,-3.4,89,NA,5
2017/1/5 6:00,2017,1,5,6:00,-1.7,-3.6,87,NA,6
2017/1/5 7:00,2017,1,5,7:00,-2.1,-4.1,86,NA,7
2017/1/5 8:00,2017,1,5,8:00,-2,-4.1,86,NA,8
2017/1/5 9:00,2017,1,5,9:00,-1.1,-4,81,NA,9
2017/1/5 10:00,2017,1,5,10:00,0.1,-3,80,NA,10
2017/1/5 11:00,2017,1,5,11:00,1.5,-1.5,81,NA,11
2017/1/5 12:00,2017,1,5,12:00,2.9,-2.2,69,NA,12
2017/1/5 13:00,2017,1,5,13:00,3.3,-2.9,64,NA,13
2017/1/5 14:00,2017,1,5,14:00,2.4,-4.1,62,NA,14
2017/1/5 15:00,2017,1,5,15:00,1.9,-5.4,58,NA,15
2017/1/5 16:00,2017,1,5,16:00,1.7,-5.8,57,NA,16
2017/1/5 17:00,2017,1,5,17:00,1.1,-5.3,62,NA,17
2017/1/5 18:00,2017,1,5,18:00,1.1,-4.4,67,NA,18
2017/1/5 19:00,2017,1,5,19:00,0.9,-4.2,69,NA,19
2017/1/5 20:00,2017,1,5,20:00,0.8,-3.6,72,NA,20
2017/1/5 21:00,2017,1,5,21:00,1,-3,75,NA,21
2017/1/5 22:00,2017,1,5,22:00,0.6,-3.1,76,NA,22
2017/1/5 23:00,2017,1,5,23:00,1.3,-3,73,NA,23
2017/1/6 0:00,2017,1,6,0:00,1.6,-4.3,65,NA,0
2017/1/6 1:00,2017,1,6,1:00,1.7,-2.8,72,NA,1
2017/1/6 2:00,2017,1,6,2:00,1.5,-2.1,77,NA,2
2017/1/6 3:00,2017,1,6,3:00,0.7,-1.3,87,NA,3
2017/1/6 4:00,2017,1,6,4:00,1.3,-1.6,81,NA,4
2017/1/6 5:00,2017,1,6,5:00,1.6,-2.3,76,NA,5
2017/1/6 6:00,2017,1,6,6:00,1.5,-2.1,77,NA,6
2017/1/6 7:00,2017,1,6,7:00,1.6,-3.2,71,NA,7
2017/1/6 8:00,2017,1,6,8:00,1.2,-2.6,76,NA,8
2017/1/6 9:00,2017,1,6,9:00,2,-2.4,73,NA,9
2017/1/6 10:00,2017,1,6,10:00,2.1,-3.2,68,NA,10
2017/1/6 11:00,2017,1,6,11:00,2.3,-2.7,69,NA,11
2017/1/6 12:00,2017,1,6,12:00,2.3,-3.9,63,NA,12
2017/1/6 13:00,2017,1,6,13:00,2.8,-2.4,68,NA,13
2017/1/6 14:00,2017,1,6,14:00,3.6,-2.8,63,NA,14
2017/1/6 15:00,2017,1,6,15:00,3.5,-1.1,72,NA,15
2017/1/6 16:00,2017,1,6,16:00,3.5,-2.3,66,NA,16
2017/1/6 17:00,2017,1,6,17:00,3.1,-2.3,67,NA,17
2017/1/6 18:00,2017,1,6,18:00,3.2,-2.6,66,NA,18
2017/1/6 19:00,2017,1,6,19:00,3.3,-1.5,71,NA,19
2017/1/6 20:00,2017,1,6,20:00,3.6,-1.1,71,NA,20
2017/1/6 21:00,2017,1,6,21:00,3.5,-0.3,76,NA,21
2017/1/6 22:00,2017,1,6,22:00,3.2,0.3,81,NA,22
2017/1/6 23:00,2017,1,6,23:00,3.5,-0.9,73,NA,23
2017/1/7 0:00,2017,1,7,0:00,3.2,-1.5,71,NA,0
2017/1/7 1:00,2017,1,7,1:00,2.5,-1,78,NA,1
2017/1/7 2:00,2017,1,7,2:00,2.4,-1.7,74,NA,2
2017/1/7 3:00,2017,1,7,3:00,2.3,-1.8,74,NA,3
2017/1/7 4:00,2017,1,7,4:00,2,-2,75,NA,4
2017/1/7 5:00,2017,1,7,5:00,1.2,-3,74,NA,5
2017/1/7 6:00,2017,1,7,6:00,1.1,-2.5,77,NA,6
2017/1/7 7:00,2017,1,7,7:00,0.7,-2.4,80,NA,7
2017/1/7 8:00,2017,1,7,8:00,1,-2.1,80,NA,8
2017/1/7 9:00,2017,1,7,9:00,-0.2,-2.9,82,NA,9
2017/1/7 10:00,2017,1,7,10:00,0.4,-2.4,82,NA,10
2017/1/7 11:00,2017,1,7,11:00,2.9,-2.5,67,NA,11
2017/1/7 12:00,2017,1,7,12:00,2.7,-2.8,67,NA,12
2017/1/7 13:00,2017,1,7,13:00,2,-3.9,65,NA,13
2017/1/7 14:00,2017,1,7,14:00,2.5,-3.2,66,NA,14
2017/1/7 15:00,2017,1,7,15:00,3.1,-2.5,67,NA,15
2017/1/7 16:00,2017,1,7,16:00,2.5,-2.7,69,NA,16
2017/1/7 17:00,2017,1,7,17:00,1.4,-3.1,72,NA,17
2017/1/7 18:00,2017,1,7,18:00,1.2,-1.8,81,NA,18
2017/1/7 19:00,2017,1,7,19:00,1.9,-0.8,82,NA,19
2017/1/7 20:00,2017,1,7,20:00,2,-1.4,78,NA,20
2017/1/7 21:00,2017,1,7,21:00,1.8,-1.7,78,NA,21
2017/1/7 22:00,2017,1,7,22:00,2.7,-1.6,73,NA,22
2017/1/7 23:00,2017,1,7,23:00,2.9,-0.9,76,NA,23
2017/1/8 0:00,2017,1,8,0:00,3.3,-0.6,75,NA,0
2017/1/8 1:00,2017,1,8,1:00,3.7,-0.9,72,NA,1
2017/1/8 2:00,2017,1,8,2:00,3.1,-1.2,74,NA,2
2017/1/8 3:00,2017,1,8,3:00,3.2,-0.9,74,NA,3
2017/1/8 4:00,2017,1,8,4:00,2.8,-1.5,74,NA,4
2017/1/8 5:00,2017,1,8,5:00,2.7,-1.4,74,NA,5
2017/1/8 6:00,2017,1,8,6:00,2.7,-2.1,71,NA,6
2017/1/8 7:00,2017,1,8,7:00,2.8,-1.9,71,NA,7
2017/1/8 8:00,2017,1,8,8:00,2.8,-2,70,NA,8
2017/1/8 9:00,2017,1,8,9:00,2.6,-1.8,73,NA,9
2017/1/8 10:00,2017,1,8,10:00,2.8,-1.4,74,NA,10
2017/1/8 11:00,2017,1,8,11:00,3.2,-2,68,NA,11
2017/1/8 12:00,2017,1,8,12:00,3.4,-1.7,69,NA,12
2017/1/8 13:00,2017,1,8,13:00,3.3,-0.4,77,NA,13
2017/1/8 14:00,2017,1,8,14:00,3.2,0.6,83,NA,14
2017/1/8 15:00,2017,1,8,15:00,3.3,1.7,89,NA,15
2017/1/8 16:00,2017,1,8,16:00,1.8,1,94,NA,16
2017/1/8 17:00,2017,1,8,17:00,2,1.1,94,NA,17
2017/1/8 18:00,2017,1,8,18:00,2,1.4,95,NA,18
2017/1/8 19:00,2017,1,8,19:00,2.5,1.9,96,NA,19
2017/1/8 20:00,2017,1,8,20:00,3,2.5,96,NA,20
2017/1/8 21:00,2017,1,8,21:00,3.1,2.6,96,NA,21
2017/1/8 22:00,2017,1,8,22:00,3.4,2.9,97,NA,22
2017/1/8 23:00,2017,1,8,23:00,3.9,3.5,97,NA,23
2017/1/9 0:00,2017,1,9,0:00,4.4,4,97,NA,0
2017/1/9 1:00,2017,1,9,1:00,4,3.4,96,NA,1
2017/1/9 2:00,2017,1,9,2:00,3.6,2.9,95,NA,2
2017/1/9 3:00,2017,1,9,3:00,3.9,3.2,95,NA,3
2017/1/9 4:00,2017,1,9,4:00,3.8,3.1,95,NA,4
2017/1/9 5:00,2017,1,9,5:00,4.7,3.5,92,NA,5
2017/1/9 6:00,2017,1,9,6:00,5.1,2.9,86,NA,6
2017/1/9 7:00,2017,1,9,7:00,4.7,3.1,90,NA,7
2017/1/9 8:00,2017,1,9,8:00,4.7,3.3,91,NA,8
2017/1/9 9:00,2017,1,9,9:00,4.4,3.2,92,NA,9
2017/1/9 10:00,2017,1,9,10:00,4.6,3.3,91,NA,10
2017/1/9 11:00,2017,1,9,11:00,6.4,4.6,88,NA,11
2017/1/9 12:00,2017,1,9,12:00,5.8,3.2,83,NA,12
2017/1/9 13:00,2017,1,9,13:00,5.2,2.9,86,NA,13
2017/1/9 14:00,2017,1,9,14:00,5.3,3.4,87,NA,14
2017/1/9 15:00,2017,1,9,15:00,5.2,2.9,85,NA,15
2017/1/9 16:00,2017,1,9,16:00,4.1,2.4,88,NA,16
2017/1/9 17:00,2017,1,9,17:00,4.6,2.6,87,NA,17
2017/1/9 18:00,2017,1,9,18:00,4.5,3.5,93,NA,18
2017/1/9 19:00,2017,1,9,19:00,4.6,3.4,92,NA,19
2017/1/9 20:00,2017,1,9,20:00,4.6,3.2,91,NA,20
2017/1/9 21:00,2017,1,9,21:00,4.6,3.3,92,NA,21
2017/1/9 22:00,2017,1,9,22:00,4.4,3.1,91,NA,22
2017/1/9 23:00,2017,1,9,23:00,4.5,1.9,83,NA,23
2017/1/10 0:00,2017,1,10,0:00,3.9,2.1,88,NA,0
2017/1/10 1:00,2017,1,10,1:00,3.6,2.4,92,NA,1
2017/1/10 2:00,2017,1,10,2:00,2.9,1.8,93,NA,2
2017/1/10 3:00,2017,1,10,3:00,2.1,1.2,94,NA,3
2017/1/10 4:00,2017,1,10,4:00,2,0.8,91,NA,4
2017/1/10 5:00,2017,1,10,5:00,1.5,-1.1,83,NA,5
2017/1/10 6:00,2017,1,10,6:00,1.4,-1.1,83,NA,6
2017/1/10 7:00,2017,1,10,7:00,1.3,-1.5,82,NA,7
2017/1/10 8:00,2017,1,10,8:00,1.3,-1.2,83,NA,8
2017/1/10 9:00,2017,1,10,9:00,1.6,-2.2,76,NA,9
2017/1/10 10:00,2017,1,10,10:00,2,-1.9,76,NA,10
2017/1/10 11:00,2017,1,10,11:00,3.4,-2.7,64,NA,11
2017/1/10 12:00,2017,1,10,12:00,3.9,-3.1,60,NA,12
2017/1/10 13:00,2017,1,10,13:00,3.5,-3.9,58,NA,13
2017/1/10 14:00,2017,1,10,14:00,3.3,-3.4,61,NA,14
2017/1/10 15:00,2017,1,10,15:00,3.1,-3,64,NA,15
2017/1/10 16:00,2017,1,10,16:00,2.6,-5.3,56,NA,16
2017/1/10 17:00,2017,1,10,17:00,1.5,-7.4,52,NA,17
2017/1/10 18:00,2017,1,10,18:00,0.8,-8.2,51,NA,18
2017/1/10 19:00,2017,1,10,19:00,0.7,-6.7,58,NA,19
2017/1/10 20:00,2017,1,10,20:00,-0.6,-6.6,64,NA,20
2017/1/10 21:00,2017,1,10,21:00,-0.6,-6.7,64,NA,21
2017/1/10 22:00,2017,1,10,22:00,-1.1,-7.2,63,NA,22
2017/1/10 23:00,2017,1,10,23:00,-2,-8.4,62,NA,23
2017/1/11 0:00,2017,1,11,0:00,-2.3,-7.5,68,NA,0
2017/1/11 1:00,2017,1,11,1:00,-2.3,-8.8,61,NA,1
2017/1/11 2:00,2017,1,11,2:00,-1.9,-7.7,64,NA,2
2017/1/11 3:00,2017,1,11,3:00,-2,-8.5,61,NA,3
2017/1/11 4:00,2017,1,11,4:00,-2,-6.7,70,NA,4
2017/1/11 5:00,2017,1,11,5:00,-2.1,-7.7,66,NA,5
2017/1/11 6:00,2017,1,11,6:00,-1.8,-7.3,66,NA,6
2017/1/11 7:00,2017,1,11,7:00,-2.3,-7.4,68,NA,7
2017/1/11 8:00,2017,1,11,8:00,-3.1,-7.5,72,NA,8
2017/1/11 9:00,2017,1,11,9:00,-1.3,-6.6,67,NA,9
2017/1/11 10:00,2017,1,11,10:00,-0.3,-6.2,64,NA,10
2017/1/11 11:00,2017,1,11,11:00,2.2,-6.7,52,NA,11
2017/1/11 12:00,2017,1,11,12:00,2.3,-7.5,48,NA,12
2017/1/11 13:00,2017,1,11,13:00,1.7,-9.2,44,NA,13
2017/1/11 14:00,2017,1,11,14:00,1.7,-8.3,47,NA,14
2017/1/11 15:00,2017,1,11,15:00,1.7,-7,52,NA,15
2017/1/11 16:00,2017,1,11,16:00,1.6,-5.5,59,NA,16
2017/1/11 17:00,2017,1,11,17:00,0.4,-5.2,66,NA,17
2017/1/11 18:00,2017,1,11,18:00,-0.8,-4.9,74,NA,18
2017/1/11 19:00,2017,1,11,19:00,-0.4,-4.8,72,NA,19
2017/1/11 20:00,2017,1,11,20:00,-0.6,-5.1,71,NA,20
2017/1/11 21:00,2017,1,11,21:00,-0.5,-5.4,70,NA,21
2017/1/11 22:00,2017,1,11,22:00,-0.6,-4.5,75,NA,22
2017/1/11 23:00,2017,1,11,23:00,-0.7,-4.3,77,NA,23
2017/1/12 0:00,2017,1,12,0:00,-1.6,-5,77,NA,0
2017/1/12 1:00,2017,1,12,1:00,-1.6,-4.7,80,NA,1
2017/1/12 2:00,2017,1,12,2:00,-2.1,-5.2,79,NA,2
2017/1/12 3:00,2017,1,12,3:00,-2.1,-5.3,79,NA,3
2017/1/12 4:00,2017,1,12,4:00,-2.4,-5.2,81,NA,4
2017/1/12 5:00,2017,1,12,5:00,-2.7,-5.4,82,NA,5
2017/1/12 6:00,2017,1,12,6:00,-2.6,-5,83,NA,6
2017/1/12 7:00,2017,1,12,7:00,-2.3,-4.5,85,NA,7
2017/1/12 8:00,2017,1,12,8:00,-2.4,-4.5,85,NA,8
2017/1/12 9:00,2017,1,12,9:00,-1.9,-5.7,75,NA,9
2017/1/12 10:00,2017,1,12,10:00,0.1,-3.9,74,NA,10
2017/1/12 11:00,2017,1,12,11:00,1.5,-3.7,68,NA,11
