ID,p_delay
10743,0.0987696195
10744,0.0928950643
10745,0.1071380857
10746,0.0902938864
10747,0.0391556619
10748,0.0620311412
10749,0.0767860269
10750,0.0839724026
10751,0.1000473549
10752,0.0987696195
10753,0.0928950643
10754,0.1033754249
10755,0.0902938864
10756,0.0553123536
10835,0.0524218254
10836,0.0853783907
10837,0.0760398149
10838,0.06528201
10839,0.0619046669
10840,0.0643073964
10841,0.0841850812
10842,0.0553123536
10843,0.0399951579
10844,0.0399951579
10845,0.0668193183
10846,0.0853783907
10847,0.0947893046
10848,0.06528201
10849,0.0619046669
10850,0.0619046669
10851,0.0774792047
10852,0.0841850812
10853,0.0592528379
10854,0.0524218254
10855,0.0668193183
10856,0.0853783907
10857,0.0760398149
10858,0.0664197695
10859,0.06528201
10860,0.0617973863
10861,0.0619046669
10862,0.060364481
10863,0.0643073964
10864,0.0774792047
10865,0.0841850812
10866,0.0553123536
10941,0.0484135652
10942,0.0542541608
10943,0.0788179706
10944,0.0762849606
10945,0.0860212715
10946,0.0785764094
10947,0.0623232013
10948,0.0553123536
10949,0.043154021
10950,0.043154021
10951,0.0527117799
10952,0.0542541608
10953,0.0759171895
10954,0.0860212715
10955,0.0722362024
10956,0.0623232013
10957,0.0484135652
10958,0.0542541608
10959,0.0788179706
10960,0.0729286618
10961,0.0762849606
10962,0.0759171895
10963,0.0860212715
10964,0.0785764094
10965,0.0623232013
10966,0.0553123536
11041,0.0473865921
11042,0.054725713
11043,0.0675331868
11044,0.0710572708
11045,0.06611941
11046,0.0524681371
11047,0.0553123536
11048,0.0438086891
11049,0.0411362881
11050,0.0473865921
11051,0.0670791396
11052,0.0670791396
11053,0.0758678063
11054,0.0547123052
11055,0.0524681371
11056,0.0371413037
11057,0.0473865921
11058,0.054725713
11059,0.063599614
11060,0.0675331868
11061,0.0670791396
11062,0.0710572708
11063,0.0758678063
11064,0.06611941
11065,0.0547123052
11066,0.0524681371
11067,0.0431248368
11068,0.0553123536
11139,0.0374030421
11140,0.0424293327
11141,0.0567782115
11142,0.0695204306
11143,0.0709280759
11144,0.0587883476
11145,0.0543371584
11146,0.0553123536
11147,0.0360897929
11148,0.0360897929
11149,0.0387048383
11150,0.0424293327
11151,0.0494085712
11152,0.0720860059
11153,0.0709280759
11154,0.0646221577
11155,0.0561704488
11156,0.0543371584
11157,0.0374030421
11158,0.0424293327
11159,0.0567782115
11160,0.0629570069
11161,0.0695204306
11162,0.0709280759
11163,0.0587883476
11164,0.0543371584
11165,0.0553123536
11239,0.0556784668
11240,0.068844603
11241,0.0698438625
11242,0.0701410121
11243,0.0731814652
11244,0.0561544349
11245,0.0529124051
11246,0.0553123536
11247,0.0482315735
11248,0.0482315735
11249,0.0635653664
11250,0.068844603
11251,0.0708320637
11252,0.072643607
11253,0.0731814652
11254,0.0647693743
11255,0.0521875814
11256,0.0529124051
11257,0.0556784668
11258,0.068844603
11259,0.0698438625
11260,0.0701410121
11261,0.0731814652
11262,0.0561544349
11263,0.0529124051
11264,0.0553123536
11339,0.0508134426
11340,0.0570155375
11341,0.0684090268
11342,0.0739985083
11343,0.0853082607
11344,0.0763264823
11345,0.0781195986
11346,0.0553123536
11347,0.0400837644
11348,0.0400837644
11349,0.0567412189
11350,0.0570155375
11351,0.0596237157
11352,0.0821719968
11353,0.0853082607
11354,0.0763744281
11355,0.0841011968
11356,0.0781195986
11357,0.0508134426
11358,0.0570155375
11359,0.0684090268
11360,0.0739985083
11361,0.0853082607
11362,0.0763744281
11363,0.0763264823
11364,0.0781195986
11365,0.0553123536
11442,0.0427000949
11443,0.0590159465
11444,0.0625468359
11445,0.0787075333
11446,0.0800890287
11447,0.0756330048
11448,0.0582409537
11449,0.0553123536
11450,0.0559910466
11451,0.0559910466
11452,0.0496015214
11453,0.0590159465
11454,0.0610450645
11455,0.0928105322
11456,0.0800890287
11457,0.072834343
11458,0.0653521359
11459,0.0582409537
11460,0.0427000949
11461,0.0590159465
11462,0.0625468359
11463,0.0674809866
11464,0.0787075333
11465,0.0800890287
11466,0.072834343
11467,0.0756330048
11468,0.0653521359
11469,0.0582409537
11470,0.0553123536
11549,0.0545128616
11550,0.0546469881
11551,0.0552682566
11552,0.0628531949
11553,0.0739319229
11554,0.0813346118
11555,0.069942313
11556,0.0553123536
11557,0.0480498896
11558,0.0480498896
11559,0.0571076954
11560,0.0546469881
11561,0.0555102878
11562,0.0628531949
11563,0.0739319229
11564,0.0739319229
11565,0.0793118448
11566,0.069942313
11567,0.0574173625
11568,0.0545128616
11569,0.0546469881
11570,0.0552682566
11571,0.054016864
11572,0.0628531949
11573,0.0685759583
11574,0.0739319229
11575,0.0826984604
11576,0.0813346118
11577,0.0793118448
11578,0.069942313
11579,0.0553123536
11653,0.0593987889
11654,0.0740173955
11655,0.0971819421
11656,0.0805860654
11657,0.0742746625
11658,0.0636529387
11659,0.0604804679
11660,0.0553123536
11661,0.0527951247
11662,0.0527951247
11663,0.0649664782
11664,0.0740173955
11665,0.0780596673
11666,0.0742746625
11667,0.0618609476
11668,0.0604804679
11669,0.0593987889
11670,0.0740173955
11671,0.0971819421
11672,0.0944389204
11673,0.0805860654
11674,0.0742746625
11675,0.0636529387
11676,0.0604804679
11677,0.0553123536
11751,0.0595714046
11752,0.0735513911
11753,0.0784001043
11754,0.0710586259
11755,0.0621961925
11756,0.0636998337
11757,0.0553123536
11758,0.0415154301
11759,0.0412116184
11760,0.0595714046
11761,0.0779565207
11762,0.0779565207
11763,0.0640769512
11764,0.0650110635
11765,0.0636998337
11766,0.0406338552
11767,0.0595714046
11768,0.0735513911
11769,0.0754678896
11770,0.0784001043
11771,0.0779565207
11772,0.0710586259
11773,0.0640769512
11774,0.0621961925
11775,0.0650110635
11776,0.0636998337
11777,0.0553123536
11848,0.0505654499
11849,0.0494211792
11850,0.0456710216
11851,0.0517129898
11852,0.0523746898
11853,0.055523322
11854,0.0553123536
11855,0.0449091779
11856,0.0449091779
11857,0.0485333401
11858,0.0494211792
11859,0.0497197557
11860,0.0521469369
11861,0.0517129898
11862,0.0544049984
11863,0.0515873274
11864,0.055523322
11865,0.0505654499
11866,0.0494211792
11867,0.0456710216
11868,0.0444997585
11869,0.0499734747
11870,0.0517129898
11871,0.0523746898
11872,0.055523322
11873,0.0553123536
11948,0.0500154757
11949,0.0536608458
11950,0.0539434407
11951,0.0715268444
11952,0.0813441666
11953,0.080943818
11954,0.0752207863
11955,0.0553123536
11956,0.0416370918
11957,0.0416370918
11958,0.05642998
11959,0.0536608458
11960,0.0481325494
11961,0.07943195
11962,0.0813441666
11963,0.0818980873
11964,0.0793774142
11965,0.0752207863
11966,0.0500154757
11967,0.0536608458
11968,0.0539434407
11969,0.0626334366
11970,0.0715268444
11971,0.0813441666
11972,0.080943818
11973,0.0752207863
11974,0.0553123536
12050,0.0548047678
12051,0.0627246559
12052,0.0723829366
12053,0.0908649648
12054,0.1023430025
12055,0.0849558274
12056,0.0773309486
12057,0.0553123536
12058,0.0561651662
12059,0.0561651662
12060,0.0596195221
12061,0.0627246559
12062,0.0666745176
12063,0.0941366045
12064,0.1023430025
12065,0.0995880309
12066,0.0802260004
12067,0.0773309486
12068,0.0548047678
12069,0.0627246559
12070,0.0723829366
12071,0.0801676373
12072,0.0908649648
12073,0.1023430025
12074,0.0995880309
12075,0.0849558274
12076,0.0773309486
12077,0.0553123536
12162,0.0424116575
12163,0.0385941064
12164,0.0432901817
12165,0.0461779584
12166,0.047799732
12167,0.0477439914
12168,0.0485911927
12169,0.0553123536
12170,0.0420616896
12171,0.0420616896
12172,0.0402439121
12173,0.0385941064
12174,0.0399004129
12175,0.0461779584
12176,0.047799732
12177,0.047799732
12178,0.0433889256
12179,0.0485911927
12180,0.0551907194
12181,0.0424116575
12182,0.0402439121
12183,0.0385941064
12184,0.0399004129
12185,0.0432901817
12186,0.046103916
12187,0.0461779584
12188,0.0473928336
12189,0.047799732
12190,0.0486981541
12191,0.0477439914
12192,0.0433889256
12193,0.0485911927
12194,0.0551907194
12195,0.0553123536
12196,0.0553123536
12285,0.0468477125
12286,0.0447746079
12287,0.0624228114
12288,0.0923886277
12289,0.0851776149
12290,0.1027638074
12291,0.0673558433
12292,0.0553123536
12293,0.0529498955
12294,0.0529498955
12295,0.046421617
12296,0.0447746079
12297,0.0488194622
12298,0.0923886277
12299,0.0851776149
12300,0.0851776149
12301,0.0848636936
12302,0.0673558433
12303,0.0440392666
12304,0.0468477125
12305,0.046421617
12306,0.0447746079
12307,0.0488194622
12308,0.0624228114
12309,0.0855945662
12310,0.0923886277
12311,0.0820912758
12312,0.0851776149
12313,0.0999612864
12314,0.1027638074
12315,0.0848636936
12316,0.0673558433
12317,0.0553123536
