"Date.Time","Year","Month","Day","Time","Temperature.in.Celsius","Dew.Point.Temperature.in.Celsius","Relative.Humidity.in.Percent","Wind.Direction.in.Degrees","Wind.Speed.km.per.h","Visibility.in.km","Station.Pressure.in.kPa","Weather","Hour"
"2017-08-04 11:00:00",2017,8,4,"11:00",17.8,13.7,77,220,8,16.1,101.2,"",11
"2017-08-04 12:00:00",2017,8,4,"12:00",18.3,12.9,71,230,8,16.1,101.16,"",12
"2017-08-04 13:00:00",2017,8,4,"13:00",18.7,13.7,72,220,13,16.1,101.15,"Mostly Cloudy",13
"2017-08-04 14:00:00",2017,8,4,"14:00",19.4,13.8,70,220,11,12.9,101.12,"",14
"2017-08-04 15:00:00",2017,8,4,"15:00",19.4,13.8,70,230,9,12.9,101.08,"",15
"2017-08-04 16:00:00",2017,8,4,"16:00",21,13.5,62,220,9,12.9,101.05,"",16
"2017-08-04 17:00:00",2017,8,4,"17:00",19.4,13.4,68,210,9,12.9,101.01,"",17
"2017-08-04 18:00:00",2017,8,4,"18:00",16.5,13,80,210,4,12.9,101,"",18
"2017-08-04 19:00:00",2017,8,4,"19:00",16,12.8,82,230,5,12.9,101,"",19
"2017-08-04 20:00:00",2017,8,4,"20:00",15.1,12.6,84,230,10,12.9,101.02,"",20
"2017-08-04 21:00:00",2017,8,4,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-04 22:00:00",2017,8,4,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-04 23:00:00",2017,8,4,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-05 00:00:00",2017,8,5,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-05 01:00:00",2017,8,5,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-05 02:00:00",2017,8,5,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-05 03:00:00",2017,8,5,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-05 04:00:00",2017,8,5,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-05 05:00:00",2017,8,5,"05:00",14.4,12.7,89,140,4,12.9,101.18,"",5
"2017-08-05 06:00:00",2017,8,5,"06:00",14.3,12.8,91,150,3,16.1,101.23,"Smoke",6
"2017-08-05 07:00:00",2017,8,5,"07:00",14.7,12.9,89,120,4,9.7,101.26,"Smoke",7
"2017-08-05 08:00:00",2017,8,5,"08:00",15.2,13.4,89,360,1,9.7,101.3,"Smoke",8
"2017-08-05 09:00:00",2017,8,5,"09:00",15.8,13.3,85,170,6,12.9,101.31,"",9
"2017-08-05 10:00:00",2017,8,5,"10:00",16,13.5,85,220,8,12.9,101.34,"Mostly Cloudy",10
"2017-08-05 11:00:00",2017,8,5,"11:00",17.5,13.5,77,200,8,12.9,101.35,"",11
"2017-08-05 12:00:00",2017,8,5,"12:00",17.5,13.4,76,210,10,12.9,101.35,"",12
"2017-08-05 13:00:00",2017,8,5,"13:00",17,13.4,79,230,11,16.1,101.33,"Cloudy",13
"2017-08-05 14:00:00",2017,8,5,"14:00",19.3,13.8,70,210,14,16.1,101.3,"",14
"2017-08-05 15:00:00",2017,8,5,"15:00",19.6,13.9,69,200,13,16.1,101.26,"",15
"2017-08-05 16:00:00",2017,8,5,"16:00",19.3,14,71,210,17,16.1,101.22,"",16
"2017-08-05 17:00:00",2017,8,5,"17:00",18,13.9,76,220,7,16.1,101.17,"",17
"2017-08-05 18:00:00",2017,8,5,"18:00",16.3,13.3,83,210,7,16.1,101.16,"",18
"2017-08-05 19:00:00",2017,8,5,"19:00",17,13.5,80,230,9,16.1,101.16,"",19
"2017-08-05 20:00:00",2017,8,5,"20:00",17.6,13,74,230,13,16.1,101.19,"",20
"2017-08-05 21:00:00",2017,8,5,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-05 22:00:00",2017,8,5,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-05 23:00:00",2017,8,5,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-06 00:00:00",2017,8,6,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-06 01:00:00",2017,8,6,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-06 02:00:00",2017,8,6,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-06 03:00:00",2017,8,6,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-06 04:00:00",2017,8,6,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-06 05:00:00",2017,8,6,"05:00",13.7,12.5,93,0,1,12.9,101.43,"",5
"2017-08-06 06:00:00",2017,8,6,"06:00",13.4,12.4,94,360,1,12.9,101.45,"",6
"2017-08-06 07:00:00",2017,8,6,"07:00",13.7,12.6,93,240,3,12.9,101.48,"Mostly Cloudy",7
"2017-08-06 08:00:00",2017,8,6,"08:00",13.8,12.8,93,270,4,12.9,101.49,"",8
"2017-08-06 09:00:00",2017,8,6,"09:00",15.9,13.2,84,170,7,12.9,101.49,"",9
"2017-08-06 10:00:00",2017,8,6,"10:00",16.5,13.4,82,180,9,12.9,101.5,"Cloudy",10
"2017-08-06 11:00:00",2017,8,6,"11:00",15.3,13.2,87,220,9,12.9,101.5,"",11
"2017-08-06 12:00:00",2017,8,6,"12:00",16.4,13.5,83,210,9,12.9,101.47,"",12
"2017-08-06 13:00:00",2017,8,6,"13:00",16,13.1,83,220,7,24.1,101.45,"Cloudy",13
"2017-08-06 14:00:00",2017,8,6,"14:00",17.1,13.5,79,220,8,12.9,101.43,"",14
"2017-08-06 15:00:00",2017,8,6,"15:00",17.4,13.4,77,220,11,12.9,101.39,"",15
"2017-08-06 16:00:00",2017,8,6,"16:00",18,13.9,77,210,9,16.1,101.34,"Cloudy",16
"2017-08-06 17:00:00",2017,8,6,"17:00",16.4,13.2,81,210,14,16.1,101.31,"",17
"2017-08-06 18:00:00",2017,8,6,"18:00",17.3,13.5,78,90,3,16.1,101.28,"",18
"2017-08-06 19:00:00",2017,8,6,"19:00",16,12.7,81,230,9,16.1,101.26,"Cloudy",19
"2017-08-06 20:00:00",2017,8,6,"20:00",15.2,12.5,84,200,10,16.1,101.28,"",20
"2017-08-06 21:00:00",2017,8,6,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-06 22:00:00",2017,8,6,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-06 23:00:00",2017,8,6,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-07 00:00:00",2017,8,7,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-07 01:00:00",2017,8,7,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-07 02:00:00",2017,8,7,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-07 03:00:00",2017,8,7,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-07 04:00:00",2017,8,7,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-07 05:00:00",2017,8,7,"05:00",13.1,11.9,92,290,4,12.9,101.55,"",5
"2017-08-07 06:00:00",2017,8,7,"06:00",13.4,12.2,92,360,2,12.9,101.59,"",6
"2017-08-07 07:00:00",2017,8,7,"07:00",14.2,12.5,89,360,2,12.9,101.61,"Cloudy",7
"2017-08-07 08:00:00",2017,8,7,"08:00",14.3,12.3,88,240,6,12.9,101.62,"",8
"2017-08-07 09:00:00",2017,8,7,"09:00",14.8,12.2,84,210,8,12.9,101.64,"",9
"2017-08-07 10:00:00",2017,8,7,"10:00",13.9,12.3,90,220,8,12.9,101.63,"Cloudy",10
"2017-08-07 11:00:00",2017,8,7,"11:00",14.4,12.4,88,230,8,9.7,101.62,"Smoke",11
"2017-08-07 12:00:00",2017,8,7,"12:00",15.8,13,83,220,9,9.7,101.61,"Smoke",12
"2017-08-07 13:00:00",2017,8,7,"13:00",16.6,13.3,80,210,14,9.7,101.58,"Smoke",13
"2017-08-07 14:00:00",2017,8,7,"14:00",16.9,13.2,79,220,13,9.7,101.53,"Smoke",14
"2017-08-07 15:00:00",2017,8,7,"15:00",17.9,13.8,77,220,5,9.7,101.49,"Smoke",15
"2017-08-07 16:00:00",2017,8,7,"16:00",16.7,13.5,81,260,3,9.7,101.46,"Smoke",16
"2017-08-07 17:00:00",2017,8,7,"17:00",17,13.1,78,240,3,9.7,101.43,"Smoke",17
"2017-08-07 18:00:00",2017,8,7,"18:00",16.4,12.6,78,230,10,9.7,101.4,"Smoke",18
"2017-08-07 19:00:00",2017,8,7,"19:00",15.3,12.5,83,230,7,9.7,101.4,"Smoke",19
"2017-08-07 20:00:00",2017,8,7,"20:00",15.4,12.5,83,0,1,9.7,101.43,"Smoke",20
"2017-08-07 21:00:00",2017,8,7,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-07 22:00:00",2017,8,7,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-07 23:00:00",2017,8,7,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-08 00:00:00",2017,8,8,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-08 01:00:00",2017,8,8,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-08 02:00:00",2017,8,8,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-08 03:00:00",2017,8,8,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-08 04:00:00",2017,8,8,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-08 05:00:00",2017,8,8,"05:00",13.1,11.8,92,360,2,11.3,101.62,"",5
"2017-08-08 06:00:00",2017,8,8,"06:00",13,11.9,93,360,2,11.3,101.62,"",6
"2017-08-08 07:00:00",2017,8,8,"07:00",13.9,12.4,90,360,2,11.3,101.64,"Mostly Cloudy",7
"2017-08-08 08:00:00",2017,8,8,"08:00",13.7,12,90,220,4,11.3,101.62,"",8
"2017-08-08 09:00:00",2017,8,8,"09:00",13.7,11.8,88,220,9,12.9,101.61,"",9
"2017-08-08 10:00:00",2017,8,8,"10:00",13.6,12,90,220,10,12.9,101.59,"Mostly Cloudy",10
"2017-08-08 11:00:00",2017,8,8,"11:00",13.8,11.8,87,240,9,12.9,101.56,"",11
"2017-08-08 12:00:00",2017,8,8,"12:00",15.4,12.7,84,220,9,12.9,101.53,"",12
"2017-08-08 13:00:00",2017,8,8,"13:00",16.2,13.2,82,220,9,12.9,101.48,"Cloudy",13
"2017-08-08 14:00:00",2017,8,8,"14:00",16.6,13.4,81,210,9,9.7,101.43,"Smoke",14
"2017-08-08 15:00:00",2017,8,8,"15:00",18.3,13.5,73,210,7,9.7,101.38,"Smoke",15
"2017-08-08 16:00:00",2017,8,8,"16:00",17.6,13.4,76,290,3,12.9,101.32,"Mostly Cloudy",16
"2017-08-08 17:00:00",2017,8,8,"17:00",18.8,13.3,70,220,4,8.1,101.27,"Smoke",17
"2017-08-08 18:00:00",2017,8,8,"18:00",18.9,13.6,71,210,7,8.1,101.24,"Smoke",18
"2017-08-08 19:00:00",2017,8,8,"19:00",16.9,13,77,220,3,8.1,101.22,"Smoke",19
"2017-08-08 20:00:00",2017,8,8,"20:00",15.2,12.5,84,160,5,8.1,101.26,"Smoke",20
"2017-08-08 21:00:00",2017,8,8,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-08 22:00:00",2017,8,8,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-08 23:00:00",2017,8,8,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-09 00:00:00",2017,8,9,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-09 01:00:00",2017,8,9,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-09 02:00:00",2017,8,9,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-09 03:00:00",2017,8,9,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-09 04:00:00",2017,8,9,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-09 05:00:00",2017,8,9,"05:00",13.8,12.1,90,360,3,9.7,101.42,"Smoke",5
"2017-08-09 06:00:00",2017,8,9,"06:00",13.1,11.9,92,210,3,9.7,101.43,"Smoke",6
"2017-08-09 07:00:00",2017,8,9,"07:00",13.4,12,91,210,3,9.7,101.46,"Smoke",7
"2017-08-09 08:00:00",2017,8,9,"08:00",13.7,11.9,89,360,2,9.7,101.47,"Smoke",8
"2017-08-09 09:00:00",2017,8,9,"09:00",14.4,11.7,84,210,6,9.7,101.48,"Smoke",9
"2017-08-09 10:00:00",2017,8,9,"10:00",13.3,11.8,91,230,9,9.7,101.49,"Smoke",10
"2017-08-09 11:00:00",2017,8,9,"11:00",14.9,12.5,85,220,6,9.7,101.48,"Smoke",11
"2017-08-09 12:00:00",2017,8,9,"12:00",16.1,12.6,80,220,8,9.7,101.46,"Smoke",12
"2017-08-09 13:00:00",2017,8,9,"13:00",17.6,12.8,73,200,8,8.1,101.44,"Smoke",13
"2017-08-09 14:00:00",2017,8,9,"14:00",18.1,12.9,72,200,3,8.1,101.41,"Smoke",14
"2017-08-09 15:00:00",2017,8,9,"15:00",16.8,12.7,77,280,4,8.1,101.36,"Smoke",15
"2017-08-09 16:00:00",2017,8,9,"16:00",15.2,12.4,83,240,12,9.7,101.29,"Smoke",16
"2017-08-09 17:00:00",2017,8,9,"17:00",15.4,12.3,81,360,3,9.7,101.26,"Smoke",17
"2017-08-09 18:00:00",2017,8,9,"18:00",16.9,12.7,76,150,5,9.7,101.23,"Smoke",18
"2017-08-09 19:00:00",2017,8,9,"19:00",15.9,12.8,82,360,1,9.7,101.23,"Smoke",19
"2017-08-09 20:00:00",2017,8,9,"20:00",16.9,13.1,78,360,1,9.7,101.26,"Smoke",20
"2017-08-09 21:00:00",2017,8,9,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-09 22:00:00",2017,8,9,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-09 23:00:00",2017,8,9,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-10 00:00:00",2017,8,10,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-10 01:00:00",2017,8,10,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-10 02:00:00",2017,8,10,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-10 03:00:00",2017,8,10,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-10 04:00:00",2017,8,10,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-10 05:00:00",2017,8,10,"05:00",13.6,11.4,87,360,3,12.9,101.46,"",5
"2017-08-10 06:00:00",2017,8,10,"06:00",13.3,11.3,88,250,4,12.9,101.49,"",6
"2017-08-10 07:00:00",2017,8,10,"07:00",13.6,11.5,87,210,7,12.9,101.52,"Mostly Cloudy",7
"2017-08-10 08:00:00",2017,8,10,"08:00",13.8,11.5,86,360,2,12.9,101.52,"",8
"2017-08-10 09:00:00",2017,8,10,"09:00",14.6,11.8,83,230,7,12.9,101.52,"",9
"2017-08-10 10:00:00",2017,8,10,"10:00",14.3,11.2,81,240,10,12.9,101.52,"Mostly Cloudy",10
"2017-08-10 11:00:00",2017,8,10,"11:00",16,12.5,79,210,8,12.9,101.51,"",11
"2017-08-10 12:00:00",2017,8,10,"12:00",16.2,12.2,77,220,3,12.9,101.5,"",12
"2017-08-10 13:00:00",2017,8,10,"13:00",17.7,13.7,77,210,7,8.1,101.46,"Smoke",13
"2017-08-10 14:00:00",2017,8,10,"14:00",14.9,12.2,84,230,7,8.1,101.42,"Smoke",14
"2017-08-10 15:00:00",2017,8,10,"15:00",18.9,13.6,71,210,9,12.9,101.35,"",15
"2017-08-10 16:00:00",2017,8,10,"16:00",16.4,12.4,77,240,8,12.9,101.29,"Clear",16
"2017-08-10 17:00:00",2017,8,10,"17:00",16.9,12.7,76,0,1,12.9,101.22,"",17
"2017-08-10 18:00:00",2017,8,10,"18:00",16.4,11.9,74,270,7,16.1,101.16,"",18
"2017-08-10 19:00:00",2017,8,10,"19:00",15.6,12,79,250,5,16.1,101.13,"Clear",19
"2017-08-10 20:00:00",2017,8,10,"20:00",17.1,12.4,74,360,3,12.9,101.13,"",20
"2017-08-10 21:00:00",2017,8,10,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-10 22:00:00",2017,8,10,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-10 23:00:00",2017,8,10,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-11 00:00:00",2017,8,11,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-11 01:00:00",2017,8,11,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-11 02:00:00",2017,8,11,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-11 03:00:00",2017,8,11,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-11 04:00:00",2017,8,11,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-11 05:00:00",2017,8,11,"05:00",13.1,11.5,90,360,2,12.9,101.35,"",5
"2017-08-11 06:00:00",2017,8,11,"06:00",13,11.4,90,20,3,12.9,101.39,"",6
"2017-08-11 07:00:00",2017,8,11,"07:00",14.4,11.8,84,360,2,12.9,101.39,"Cloudy",7
"2017-08-11 08:00:00",2017,8,11,"08:00",15.2,11.8,80,360,1,12.9,101.4,"",8
"2017-08-11 09:00:00",2017,8,11,"09:00",16.1,11.9,76,360,2,12.9,101.4,"",9
"2017-08-11 10:00:00",2017,8,11,"10:00",16.4,11.8,74,250,3,12.9,101.37,"Cloudy",10
"2017-08-11 11:00:00",2017,8,11,"11:00",15.4,11.6,78,220,8,12.9,101.38,"",11
"2017-08-11 12:00:00",2017,8,11,"12:00",16.2,11.9,75,220,7,12.9,101.34,"",12
"2017-08-11 13:00:00",2017,8,11,"13:00",17,12.2,73,190,6,12.9,101.29,"Mostly Cloudy",13
"2017-08-11 14:00:00",2017,8,11,"14:00",18.2,13,72,170,5,16.1,101.22,"",14
"2017-08-11 15:00:00",2017,8,11,"15:00",20,12.9,64,210,24,24.1,101.16,"",15
"2017-08-11 16:00:00",2017,8,11,"16:00",19.5,12.9,65,210,22,24.1,101.11,"Mostly Cloudy",16
"2017-08-11 17:00:00",2017,8,11,"17:00",19.7,12.1,61,250,17,16.1,101.06,"",17
"2017-08-11 18:00:00",2017,8,11,"18:00",16.9,11.9,72,220,26,16.1,101.06,"",18
"2017-08-11 19:00:00",2017,8,11,"19:00",16,11.6,75,200,12,16.1,101.07,"Mostly Cloudy",19
"2017-08-11 20:00:00",2017,8,11,"20:00",14.2,11.6,84,240,10,16.1,101.08,"",20
"2017-08-11 21:00:00",2017,8,11,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-11 22:00:00",2017,8,11,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-11 23:00:00",2017,8,11,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-12 00:00:00",2017,8,12,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-12 01:00:00",2017,8,12,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-12 02:00:00",2017,8,12,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-12 03:00:00",2017,8,12,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-12 04:00:00",2017,8,12,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-12 05:00:00",2017,8,12,"05:00",13.1,11.4,89,280,10,24.1,101.21,"",5
"2017-08-12 06:00:00",2017,8,12,"06:00",13.3,11.3,87,240,10,24.1,101.27,"",6
"2017-08-12 07:00:00",2017,8,12,"07:00",12.8,10.8,87,200,10,24.1,101.28,"Mostly Cloudy",7
"2017-08-12 08:00:00",2017,8,12,"08:00",12.9,11.2,89,220,16,24.1,101.26,"",8
"2017-08-12 09:00:00",2017,8,12,"09:00",14.4,11.2,81,170,13,24.1,101.27,"",9
"2017-08-12 10:00:00",2017,8,12,"10:00",12.6,10.8,88,170,21,24.1,101.27,"Mostly Cloudy",10
"2017-08-12 11:00:00",2017,8,12,"11:00",13.4,10.9,85,170,24,24.1,101.29,"",11
"2017-08-12 12:00:00",2017,8,12,"12:00",14,11.3,84,170,22,24.1,101.26,"",12
"2017-08-12 13:00:00",2017,8,12,"13:00",14.6,11.6,82,180,18,24.1,101.22,"Mostly Cloudy",13
"2017-08-12 14:00:00",2017,8,12,"14:00",15.1,11.6,80,180,21,24.1,101.18,"",14
"2017-08-12 15:00:00",2017,8,12,"15:00",16.6,11.8,73,190,18,24.1,101.15,"",15
"2017-08-12 16:00:00",2017,8,12,"16:00",15.1,11.5,79,200,27,24.1,101.16,"Mostly Cloudy",16
"2017-08-12 17:00:00",2017,8,12,"17:00",17.7,11.8,68,220,27,24.1,101.17,"",17
"2017-08-12 18:00:00",2017,8,12,"18:00",19.7,12.6,63,250,16,24.1,101.19,"",18
"2017-08-12 19:00:00",2017,8,12,"19:00",19.8,12.5,63,270,21,24.1,101.21,"Cloudy",19
"2017-08-12 20:00:00",2017,8,12,"20:00",17.8,13.3,74,250,11,16.1,101.24,"",20
"2017-08-12 21:00:00",2017,8,12,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-12 22:00:00",2017,8,12,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-12 23:00:00",2017,8,12,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-13 00:00:00",2017,8,13,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-13 01:00:00",2017,8,13,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-13 02:00:00",2017,8,13,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-13 03:00:00",2017,8,13,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-13 04:00:00",2017,8,13,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-13 05:00:00",2017,8,13,"05:00",13.9,13.4,97,200,7,0.4,101.27,"Drizzle,Fog",5
"2017-08-13 06:00:00",2017,8,13,"06:00",13.4,12.8,96,220,19,16.1,101.3,"",6
"2017-08-13 07:00:00",2017,8,13,"07:00",14.1,12.5,90,240,22,24.1,101.31,"Mainly Clear",7
"2017-08-13 08:00:00",2017,8,13,"08:00",15.4,11.8,79,260,32,24.1,101.37,"",8
"2017-08-13 09:00:00",2017,8,13,"09:00",14.6,12,84,230,27,24.1,101.48,"",9
"2017-08-13 10:00:00",2017,8,13,"10:00",14.6,12.2,86,230,33,24.1,101.52,"Mainly Clear",10
"2017-08-13 11:00:00",2017,8,13,"11:00",15.7,12,79,240,31,24.1,101.53,"",11
"2017-08-13 12:00:00",2017,8,13,"12:00",16.6,11.4,71,240,28,24.1,101.56,"",12
"2017-08-13 13:00:00",2017,8,13,"13:00",16.9,10.8,67,250,32,24.1,101.55,"Mainly Clear",13
"2017-08-13 14:00:00",2017,8,13,"14:00",17,10.2,64,240,36,24.1,101.55,"",14
"2017-08-13 15:00:00",2017,8,13,"15:00",17,9.2,60,240,37,24.1,101.55,"",15
"2017-08-13 16:00:00",2017,8,13,"16:00",17,8.6,57,250,36,24.1,101.56,"Mainly Clear",16
"2017-08-13 17:00:00",2017,8,13,"17:00",16.9,8.2,56,240,36,24.1,101.56,"",17
"2017-08-13 18:00:00",2017,8,13,"18:00",16.6,8.6,59,250,33,24.1,101.58,"",18
"2017-08-13 19:00:00",2017,8,13,"19:00",15.3,9.4,67,250,27,24.1,101.6,"Mainly Clear",19
"2017-08-13 20:00:00",2017,8,13,"20:00",14.8,9.8,72,250,28,24.1,101.62,"",20
"2017-08-13 21:00:00",2017,8,13,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-13 22:00:00",2017,8,13,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-13 23:00:00",2017,8,13,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-14 00:00:00",2017,8,14,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-14 01:00:00",2017,8,14,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-14 02:00:00",2017,8,14,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-14 03:00:00",2017,8,14,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-14 04:00:00",2017,8,14,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-14 05:00:00",2017,8,14,"05:00",13.6,10.4,81,230,6,24.1,101.61,"",5
"2017-08-14 06:00:00",2017,8,14,"06:00",13.6,10.5,82,360,3,24.1,101.61,"",6
"2017-08-14 07:00:00",2017,8,14,"07:00",13.5,10.3,81,210,7,24.1,101.63,"Mostly Cloudy",7
"2017-08-14 08:00:00",2017,8,14,"08:00",14.2,10.7,79,220,9,24.1,101.64,"",8
"2017-08-14 09:00:00",2017,8,14,"09:00",14.1,10.6,79,220,9,24.1,101.65,"",9
"2017-08-14 10:00:00",2017,8,14,"10:00",15.5,10.3,71,180,10,16.1,101.65,"Cloudy",10
"2017-08-14 11:00:00",2017,8,14,"11:00",16.1,10.4,69,180,11,16.1,101.65,"",11
"2017-08-14 12:00:00",2017,8,14,"12:00",16.1,10.3,68,180,13,24.1,101.61,"",12
"2017-08-14 13:00:00",2017,8,14,"13:00",16.7,10.6,67,220,10,16.1,101.6,"Mostly Cloudy",13
"2017-08-14 14:00:00",2017,8,14,"14:00",15.9,10.8,71,210,12,24.1,101.55,"",14
"2017-08-14 15:00:00",2017,8,14,"15:00",17.4,11.1,66,200,7,24.1,101.48,"",15
"2017-08-14 16:00:00",2017,8,14,"16:00",17.2,10.7,66,210,14,24.1,101.45,"Mostly Cloudy",16
"2017-08-14 17:00:00",2017,8,14,"17:00",14.5,11.4,81,220,12,24.1,101.41,"",17
"2017-08-14 18:00:00",2017,8,14,"18:00",15.3,11.2,76,220,13,24.1,101.37,"",18
"2017-08-14 19:00:00",2017,8,14,"19:00",14.9,10.9,77,220,12,24.1,101.35,"Mostly Cloudy",19
"2017-08-14 20:00:00",2017,8,14,"20:00",15.3,10.4,72,200,11,24.1,101.34,"",20
"2017-08-14 21:00:00",2017,8,14,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2017-08-14 22:00:00",2017,8,14,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-08-14 23:00:00",2017,8,14,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-08-15 00:00:00",2017,8,15,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-08-15 01:00:00",2017,8,15,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-08-15 02:00:00",2017,8,15,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-08-15 03:00:00",2017,8,15,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-08-15 04:00:00",2017,8,15,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-08-15 05:00:00",2017,8,15,"05:00",11.4,10.1,92,360,3,24.1,101.42,"",5
"2017-08-15 06:00:00",2017,8,15,"06:00",11.7,10.4,91,360,1,24.1,101.46,"",6
"2017-08-15 07:00:00",2017,8,15,"07:00",13.6,10.8,83,0,1,24.1,101.49,"Mainly Clear",7
